consumo_kwh,uso_horario_pico,quantidade_equipamentos,tipo_imovel,horas_alto_consumo,categoria,consumo_por_equipamento,intensidade_consumo,equipamentos_por_hora,uso_horario_pico_num
434,False,15,Apartamento,8,Moderado,28.933333333333334,54.25,1.875,0
594,True,15,Comércio,5,Ineficiente,39.6,118.8,3.0,1
287,True,10,Casa,5,Eficiente,28.7,57.4,2.0,1
204,False,11,Comércio,3,Eficiente,18.545454545454547,68.0,3.6666666666666665,0
217,False,9,Apartamento,6,Eficiente,24.11111111111111,36.16666666666666,1.5,0
418,False,10,Apartamento,1,Eficiente,41.8,418.0,10.0,0
616,False,10,Comércio,3,Moderado,61.6,205.33333333333331,3.333333333333333,0
147,True,4,Apartamento,11,Moderado,36.75,13.363636363636363,0.3636363636363636,1
652,True,11,Apartamento,2,Ineficiente,59.27272727272727,326.0,5.5,1
620,True,8,Casa,7,Ineficiente,77.5,88.57142857142857,1.1428571428571428,1
462,True,13,Casa,9,Ineficiente,35.53846153846154,51.333333333333336,1.4444444444444444,1
98,True,6,Apartamento,4,Eficiente,16.333333333333332,24.5,1.5,1
529,True,17,Comércio,7,Ineficiente,31.11764705882353,75.57142857142857,2.4285714285714284,1
153,False,7,Comércio,8,Eficiente,21.857142857142858,19.125,0.875,0
652,False,12,Apartamento,10,Ineficiente,54.333333333333336,65.2,1.2,0
355,False,7,Apartamento,2,Eficiente,50.71428571428572,177.5,3.5,0
127,False,9,Casa,7,Eficiente,14.11111111111111,18.142857142857142,1.2857142857142858,0
290,False,16,Comércio,3,Eficiente,18.125,96.66666666666669,5.333333333333333,0
619,False,11,Casa,8,Ineficiente,56.27272727272727,77.375,1.375,0
270,False,9,Apartamento,6,Eficiente,30.0,45.0,1.5,0
394,False,11,Apartamento,3,Moderado,35.81818181818182,131.33333333333334,3.6666666666666665,0
642,False,6,Apartamento,8,Ineficiente,107.0,80.25,0.75,0
641,False,12,Casa,11,Ineficiente,53.41666666666666,58.27272727272727,1.0909090909090908,0
192,False,16,Comércio,3,Eficiente,12.0,64.0,5.333333333333333,0
249,True,12,Apartamento,9,Moderado,20.75,27.666666666666668,1.3333333333333333,1
547,True,6,Comércio,11,Ineficiente,91.16666666666669,49.72727272727273,0.5454545454545454,1
93,True,8,Casa,3,Eficiente,11.625,31.0,2.6666666666666665,1
367,True,10,Apartamento,1,Moderado,36.7,367.0,10.0,1
268,True,16,Apartamento,2,Moderado,16.75,134.0,8.0,1
234,True,11,Apartamento,4,Moderado,21.272727272727277,58.5,2.75,1
646,True,3,Comércio,11,Ineficiente,215.33333333333331,58.72727272727273,0.2727272727272727,1
550,True,3,Casa,2,Ineficiente,183.33333333333331,275.0,1.5,1
154,False,15,Casa,4,Eficiente,10.266666666666667,38.5,3.75,0
356,True,10,Apartamento,4,Moderado,35.6,89.0,2.5,1
422,False,13,Casa,4,Moderado,32.46153846153846,105.5,3.25,0
504,False,9,Comércio,1,Moderado,56.0,504.0,9.0,0
650,False,11,Casa,9,Ineficiente,59.09090909090909,72.22222222222223,1.2222222222222223,0
590,False,13,Apartamento,10,Ineficiente,45.38461538461539,59.0,1.3,0
261,True,5,Casa,11,Moderado,52.2,23.727272727272727,0.4545454545454545,1
537,True,12,Apartamento,7,Ineficiente,44.75,76.71428571428571,1.7142857142857142,1
143,True,14,Casa,2,Moderado,10.214285714285714,71.5,7.0,1
339,True,7,Casa,3,Moderado,48.42857142857143,113.0,2.333333333333333,1
272,False,5,Casa,8,Eficiente,54.4,34.0,0.625,0
695,True,17,Casa,7,Ineficiente,40.88235294117647,99.28571428571428,2.4285714285714284,1
485,True,7,Comércio,4,Ineficiente,69.28571428571429,121.25,1.75,1
172,True,12,Casa,4,Moderado,14.333333333333334,43.0,3.0,1
509,True,3,Apartamento,9,Ineficiente,169.66666666666666,56.55555555555556,0.3333333333333333,1
513,False,16,Comércio,5,Ineficiente,32.0625,102.6,3.2,0
483,False,13,Apartamento,11,Ineficiente,37.15384615384615,43.90909090909091,1.181818181818182,0
513,True,6,Comércio,5,Ineficiente,85.5,102.6,1.2,1
191,True,8,Comércio,7,Moderado,23.875,27.285714285714285,1.1428571428571428,1
454,True,4,Apartamento,1,Ineficiente,113.5,454.0,4.0,1
138,True,15,Apartamento,3,Moderado,9.2,46.0,5.0,1
122,False,9,Casa,2,Eficiente,13.555555555555555,61.0,4.5,0
286,True,10,Casa,11,Moderado,28.6,26.0,0.9090909090909092,1
375,False,3,Apartamento,10,Moderado,125.0,37.5,0.3,0
197,False,15,Apartamento,6,Eficiente,13.133333333333333,32.833333333333336,2.5,0
611,True,6,Apartamento,11,Ineficiente,101.83333333333331,55.54545454545455,0.5454545454545454,1
301,True,13,Apartamento,6,Moderado,23.153846153846157,50.16666666666666,2.1666666666666665,1
245,False,6,Casa,10,Eficiente,40.833333333333336,24.5,0.6,0
235,False,15,Comércio,1,Eficiente,15.666666666666666,235.0,15.0,0
263,True,7,Apartamento,6,Eficiente,37.57142857142857,43.833333333333336,1.1666666666666667,1
169,False,16,Casa,10,Moderado,10.5625,16.9,1.6,0
173,False,14,Comércio,2,Eficiente,12.357142857142858,86.5,7.0,0
92,True,14,Casa,11,Moderado,6.571428571428571,8.363636363636363,1.2727272727272727,1
517,False,6,Apartamento,4,Moderado,86.16666666666667,129.25,1.5,0
617,True,11,Apartamento,6,Ineficiente,56.09090909090909,102.83333333333331,1.8333333333333333,1
666,True,9,Casa,3,Ineficiente,74.0,222.0,3.0,1
229,False,15,Apartamento,3,Eficiente,15.266666666666667,76.33333333333333,5.0,0
87,False,4,Apartamento,3,Eficiente,21.75,29.0,1.3333333333333333,0
108,True,3,Casa,4,Eficiente,36.0,27.0,0.75,1
375,True,11,Casa,9,Ineficiente,34.09090909090909,41.66666666666666,1.2222222222222223,1
419,False,3,Comércio,4,Eficiente,139.66666666666666,104.75,0.75,0
518,False,8,Casa,4,Moderado,64.75,129.5,2.0,0
223,False,17,Comércio,4,Eficiente,13.117647058823527,55.75,4.25,0
598,False,17,Casa,7,Ineficiente,35.1764705882353,85.42857142857143,2.4285714285714284,0
124,False,4,Apartamento,5,Eficiente,31.0,24.8,0.8,0
318,True,6,Comércio,2,Moderado,53.0,159.0,3.0,1
234,True,8,Casa,7,Moderado,29.25,33.42857142857143,1.1428571428571428,1
260,True,7,Apartamento,3,Eficiente,37.142857142857146,86.66666666666667,2.333333333333333,1
294,False,13,Apartamento,11,Moderado,22.615384615384617,26.727272727272727,1.181818181818182,0
167,False,8,Apartamento,1,Eficiente,20.875,167.0,8.0,0
335,True,5,Apartamento,9,Moderado,67.0,37.22222222222222,0.5555555555555556,1
590,True,7,Apartamento,5,Ineficiente,84.28571428571429,118.0,1.4,1
152,True,4,Apartamento,10,Moderado,38.0,15.2,0.4,1
258,True,9,Apartamento,1,Eficiente,28.666666666666668,258.0,9.0,1
291,True,5,Apartamento,11,Moderado,58.2,26.454545454545453,0.4545454545454545,1
313,True,3,Casa,1,Moderado,104.33333333333331,313.0,3.0,1
544,True,16,Comércio,1,Ineficiente,34.0,544.0,16.0,1
302,True,10,Casa,9,Moderado,30.2,33.55555555555556,1.1111111111111112,1
343,False,10,Casa,8,Moderado,34.3,42.875,1.25,0
286,True,5,Casa,11,Moderado,57.2,26.0,0.4545454545454545,1
686,False,15,Casa,6,Ineficiente,45.73333333333333,114.33333333333331,2.5,0
445,False,9,Casa,10,Moderado,49.44444444444444,44.5,0.9,0
355,False,11,Casa,6,Moderado,32.27272727272727,59.16666666666666,1.8333333333333333,0
459,False,10,Casa,6,Moderado,45.9,76.5,1.6666666666666667,0
388,True,5,Apartamento,4,Moderado,77.6,97.0,1.25,1
347,True,17,Casa,5,Moderado,20.41176470588235,69.4,3.4,1
143,False,15,Casa,10,Moderado,9.533333333333331,14.3,1.5,0
429,False,4,Casa,3,Eficiente,107.25,143.0,1.3333333333333333,0
573,False,15,Casa,3,Ineficiente,38.2,191.0,5.0,0
602,False,12,Casa,10,Ineficiente,50.16666666666666,60.2,1.2,0
177,True,9,Apartamento,7,Moderado,19.666666666666668,25.285714285714285,1.2857142857142858,1
150,True,9,Comércio,5,Eficiente,16.666666666666668,30.0,1.8,1
443,False,11,Comércio,8,Ineficiente,40.27272727272727,55.375,1.375,0
649,True,7,Comércio,5,Ineficiente,92.71428571428572,129.8,1.4,1
355,True,6,Casa,4,Moderado,59.16666666666666,88.75,1.5,1
129,False,10,Casa,3,Eficiente,12.9,43.0,3.333333333333333,0
437,True,16,Casa,2,Moderado,27.3125,218.5,8.0,1
643,True,6,Apartamento,3,Ineficiente,107.16666666666669,214.33333333333331,2.0,1
564,False,6,Casa,7,Ineficiente,94.0,80.57142857142857,0.8571428571428571,0
163,False,14,Apartamento,8,Moderado,11.642857142857142,20.375,1.75,0
663,True,16,Casa,5,Ineficiente,41.4375,132.6,3.2,1
375,False,14,Casa,11,Moderado,26.785714285714285,34.09090909090909,1.2727272727272727,0
315,False,4,Comércio,1,Eficiente,78.75,315.0,4.0,0
135,True,15,Apartamento,3,Moderado,9.0,45.0,5.0,1
439,True,17,Apartamento,4,Moderado,25.823529411764707,109.75,4.25,1
189,True,3,Apartamento,10,Moderado,63.0,18.9,0.3,1
271,True,6,Comércio,4,Eficiente,45.16666666666666,67.75,1.5,1
172,True,9,Apartamento,1,Eficiente,19.11111111111111,172.0,9.0,1
647,False,14,Comércio,10,Ineficiente,46.21428571428572,64.7,1.4,0
139,False,11,Casa,9,Moderado,12.636363636363637,15.444444444444445,1.2222222222222223,0
118,False,11,Apartamento,10,Moderado,10.727272727272728,11.8,1.1,0
619,False,14,Apartamento,4,Ineficiente,44.21428571428572,154.75,3.5,0
128,False,12,Casa,2,Eficiente,10.666666666666666,64.0,6.0,0
499,True,17,Comércio,9,Ineficiente,29.352941176470587,55.44444444444444,1.8888888888888888,1
92,True,3,Comércio,4,Eficiente,30.666666666666668,23.0,0.75,1
115,False,7,Apartamento,4,Eficiente,16.428571428571427,28.75,1.75,0
180,True,9,Casa,11,Moderado,20.0,16.363636363636363,0.8181818181818182,1
165,True,15,Apartamento,6,Moderado,11.0,27.5,2.5,1
595,False,9,Comércio,8,Ineficiente,66.11111111111111,74.375,1.125,0
302,False,12,Apartamento,5,Moderado,25.166666666666668,60.4,2.4,0
417,True,8,Casa,8,Moderado,52.125,52.125,1.0,1
245,False,13,Apartamento,1,Eficiente,18.846153846153847,245.0,13.0,0
462,True,12,Casa,4,Ineficiente,38.5,115.5,3.0,1
455,False,6,Apartamento,1,Moderado,75.83333333333333,455.0,6.0,0
550,True,5,Casa,3,Ineficiente,110.0,183.33333333333331,1.6666666666666667,1
110,False,14,Apartamento,11,Moderado,7.857142857142857,10.0,1.2727272727272727,0
454,True,15,Apartamento,7,Ineficiente,30.266666666666666,64.85714285714286,2.142857142857143,1
90,False,11,Casa,1,Eficiente,8.181818181818182,90.0,11.0,0
381,True,17,Casa,5,Moderado,22.41176470588235,76.2,3.4,1
175,True,14,Casa,1,Moderado,12.5,175.0,14.0,1
269,True,15,Casa,6,Moderado,17.933333333333334,44.833333333333336,2.5,1
532,True,12,Casa,9,Ineficiente,44.333333333333336,59.11111111111112,1.3333333333333333,1
271,True,6,Comércio,3,Eficiente,45.16666666666666,90.33333333333331,2.0,1
565,True,10,Apartamento,11,Ineficiente,56.5,51.36363636363637,0.9090909090909092,1
345,False,15,Comércio,11,Ineficiente,23.0,31.363636363636363,1.3636363636363635,0
503,False,3,Comércio,6,Moderado,167.66666666666666,83.83333333333333,0.5,0
207,True,9,Casa,4,Eficiente,23.0,51.75,2.25,1
317,False,14,Casa,6,Moderado,22.642857142857142,52.833333333333336,2.333333333333333,0
434,True,8,Casa,2,Moderado,54.25,217.0,4.0,1
191,True,15,Apartamento,4,Moderado,12.733333333333333,47.75,3.75,1
525,True,14,Apartamento,7,Ineficiente,37.5,75.0,2.0,1
422,False,3,Casa,11,Moderado,140.66666666666666,38.36363636363637,0.2727272727272727,0
224,True,17,Casa,6,Moderado,13.176470588235292,37.333333333333336,2.833333333333333,1
144,False,6,Apartamento,9,Eficiente,24.0,16.0,0.6666666666666666,0
326,True,14,Apartamento,11,Ineficiente,23.285714285714285,29.63636363636364,1.2727272727272727,1
569,True,17,Comércio,7,Ineficiente,33.47058823529412,81.28571428571429,2.4285714285714284,1
518,True,16,Casa,1,Ineficiente,32.375,518.0,16.0,1
185,False,7,Comércio,6,Eficiente,26.428571428571427,30.83333333333333,1.1666666666666667,0
260,False,13,Casa,11,Moderado,20.0,23.63636363636364,1.181818181818182,0
263,False,10,Apartamento,3,Eficiente,26.3,87.66666666666667,3.333333333333333,0
305,False,17,Comércio,8,Ineficiente,17.941176470588236,38.125,2.125,0
168,False,6,Comércio,1,Eficiente,28.0,168.0,6.0,0
609,False,5,Casa,10,Ineficiente,121.8,60.9,0.5,0
450,True,4,Casa,2,Moderado,112.5,225.0,2.0,1
478,False,6,Apartamento,3,Moderado,79.66666666666667,159.33333333333334,2.0,0
185,True,13,Casa,3,Moderado,14.23076923076923,61.66666666666666,4.333333333333333,1
350,False,12,Apartamento,7,Moderado,29.166666666666668,50.0,1.7142857142857142,0
582,False,16,Comércio,8,Ineficiente,36.375,72.75,2.0,0
604,False,15,Casa,9,Ineficiente,40.266666666666666,67.11111111111111,1.6666666666666667,0
111,True,6,Apartamento,7,Moderado,18.5,15.857142857142858,0.8571428571428571,1
472,False,15,Casa,8,Ineficiente,31.466666666666665,59.0,1.875,0
119,False,12,Comércio,11,Moderado,9.916666666666666,10.818181818181818,1.0909090909090908,0
297,True,7,Comércio,6,Eficiente,42.42857142857143,49.5,1.1666666666666667,1
161,True,15,Apartamento,2,Moderado,10.733333333333333,80.5,7.5,1
280,False,9,Casa,1,Eficiente,31.11111111111111,280.0,9.0,0
526,False,11,Apartamento,3,Ineficiente,47.81818181818182,175.33333333333334,3.6666666666666665,0
507,True,4,Apartamento,9,Ineficiente,126.75,56.333333333333336,0.4444444444444444,1
117,True,7,Casa,7,Moderado,16.714285714285715,16.714285714285715,1.0,1
290,True,13,Comércio,2,Moderado,22.307692307692307,145.0,6.5,1
523,True,12,Comércio,1,Ineficiente,43.583333333333336,523.0,12.0,1
406,False,11,Apartamento,2,Moderado,36.90909090909091,203.0,5.5,0
306,False,14,Apartamento,3,Moderado,21.857142857142858,102.0,4.666666666666667,0
127,False,16,Casa,6,Eficiente,7.9375,21.166666666666668,2.6666666666666665,0
97,True,15,Apartamento,9,Moderado,6.466666666666667,10.77777777777778,1.6666666666666667,1
518,False,5,Casa,8,Ineficiente,103.6,64.75,0.625,0
266,True,3,Casa,10,Moderado,88.66666666666667,26.6,0.3,1
424,True,4,Casa,9,Moderado,106.0,47.11111111111112,0.4444444444444444,1
303,True,16,Casa,11,Ineficiente,18.9375,27.545454545454547,1.4545454545454546,1
567,True,8,Casa,11,Ineficiente,70.875,51.54545454545455,0.7272727272727273,1
308,True,7,Apartamento,8,Moderado,44.0,38.5,0.875,1
469,True,3,Apartamento,7,Ineficiente,156.33333333333334,67.0,0.4285714285714285,1
668,True,3,Apartamento,6,Ineficiente,222.66666666666663,111.33333333333331,0.5,1
267,True,13,Casa,8,Moderado,20.53846153846154,33.375,1.625,1
349,False,6,Casa,6,Eficiente,58.16666666666666,58.16666666666666,1.0,0
686,True,14,Apartamento,2,Ineficiente,49.0,343.0,7.0,1
389,False,17,Apartamento,9,Moderado,22.88235294117647,43.22222222222222,1.8888888888888888,0
211,True,6,Comércio,9,Moderado,35.166666666666664,23.444444444444443,0.6666666666666666,1
630,False,17,Casa,3,Ineficiente,37.05882352941177,210.0,5.666666666666667,0
151,False,8,Apartamento,9,Eficiente,18.875,16.77777777777778,0.8888888888888888,0
266,False,8,Casa,2,Eficiente,33.25,133.0,4.0,0
565,False,12,Apartamento,3,Ineficiente,47.083333333333336,188.33333333333331,4.0,0
270,True,16,Comércio,6,Moderado,16.875,45.0,2.6666666666666665,1
501,True,8,Comércio,4,Ineficiente,62.625,125.25,2.0,1
199,True,3,Comércio,8,Moderado,66.33333333333333,24.875,0.375,1
299,True,12,Casa,1,Moderado,24.916666666666668,299.0,12.0,1
132,True,11,Apartamento,6,Moderado,12.0,22.0,1.8333333333333333,1
530,False,13,Apartamento,2,Ineficiente,40.76923076923077,265.0,6.5,0
491,False,9,Apartamento,6,Moderado,54.55555555555556,81.83333333333333,1.5,0
316,False,9,Casa,1,Eficiente,35.111111111111114,316.0,9.0,0
485,False,13,Comércio,2,Ineficiente,37.30769230769231,242.5,6.5,0
687,False,9,Comércio,9,Ineficiente,76.33333333333333,76.33333333333333,1.0,0
501,False,4,Casa,6,Moderado,125.25,83.5,0.6666666666666666,0
326,False,4,Casa,8,Moderado,81.5,40.75,0.5,0
151,True,8,Casa,7,Moderado,18.875,21.571428571428573,1.1428571428571428,1
264,True,9,Apartamento,9,Moderado,29.33333333333333,29.33333333333333,1.0,1
85,False,5,Casa,9,Eficiente,17.0,9.444444444444445,0.5555555555555556,0
285,False,15,Comércio,11,Moderado,19.0,25.90909090909091,1.3636363636363635,0
623,False,6,Apartamento,4,Moderado,103.83333333333331,155.75,1.5,0
690,True,16,Apartamento,7,Ineficiente,43.125,98.57142857142856,2.2857142857142856,1
466,False,14,Apartamento,5,Ineficiente,33.285714285714285,93.2,2.8,0
155,True,5,Casa,7,Moderado,31.0,22.142857142857142,0.7142857142857143,1
256,True,9,Comércio,4,Eficiente,28.444444444444443,64.0,2.25,1
428,True,9,Apartamento,10,Moderado,47.55555555555556,42.8,0.9,1
334,True,6,Comércio,11,Ineficiente,55.66666666666666,30.363636363636363,0.5454545454545454,1
387,True,15,Apartamento,11,Ineficiente,25.8,35.18181818181818,1.3636363636363635,1
424,True,9,Apartamento,1,Moderado,47.11111111111112,424.0,9.0,1
206,True,7,Casa,4,Eficiente,29.428571428571427,51.5,1.75,1
366,True,3,Apartamento,10,Moderado,122.0,36.6,0.3,1
675,False,12,Apartamento,3,Ineficiente,56.25,225.0,4.0,0
566,False,6,Apartamento,9,Ineficiente,94.33333333333331,62.888888888888886,0.6666666666666666,0
462,True,9,Apartamento,5,Ineficiente,51.333333333333336,92.4,1.8,1
485,True,15,Casa,4,Ineficiente,32.333333333333336,121.25,3.75,1
467,False,17,Comércio,8,Ineficiente,27.47058823529412,58.375,2.125,0
604,True,4,Comércio,5,Ineficiente,151.0,120.8,0.8,1
636,True,4,Casa,3,Ineficiente,159.0,212.0,1.3333333333333333,1
355,False,3,Comércio,2,Eficiente,118.33333333333331,177.5,1.5,0
579,False,4,Casa,8,Ineficiente,144.75,72.375,0.5,0
416,True,12,Apartamento,2,Moderado,34.666666666666664,208.0,6.0,1
560,True,16,Casa,8,Ineficiente,35.0,70.0,2.0,1
352,True,10,Comércio,5,Moderado,35.2,70.4,2.0,1
137,False,13,Casa,8,Moderado,10.538461538461538,17.125,1.625,0
407,True,10,Apartamento,5,Moderado,40.7,81.4,2.0,1
188,True,10,Casa,1,Eficiente,18.8,188.0,10.0,1
358,True,17,Casa,11,Ineficiente,21.058823529411764,32.54545454545455,1.5454545454545454,1
407,False,3,Apartamento,11,Moderado,135.66666666666666,37.0,0.2727272727272727,0
394,False,3,Casa,2,Eficiente,131.33333333333334,197.0,1.5,0
553,False,14,Apartamento,6,Ineficiente,39.5,92.16666666666669,2.333333333333333,0
190,False,12,Comércio,3,Eficiente,15.833333333333334,63.333333333333336,4.0,0
308,True,6,Apartamento,8,Moderado,51.333333333333336,38.5,0.75,1
576,False,8,Comércio,5,Moderado,72.0,115.2,1.6,0
235,False,10,Casa,3,Eficiente,23.5,78.33333333333333,3.333333333333333,0
552,True,15,Casa,10,Ineficiente,36.8,55.2,1.5,1
351,False,4,Apartamento,7,Moderado,87.75,50.142857142857146,0.5714285714285714,0
81,False,15,Casa,8,Moderado,5.4,10.125,1.875,0
590,False,5,Comércio,4,Moderado,118.0,147.5,1.25,0
365,True,8,Casa,11,Moderado,45.625,33.18181818181818,0.7272727272727273,1
92,False,12,Comércio,9,Moderado,7.666666666666667,10.22222222222222,1.3333333333333333,0
687,False,6,Casa,6,Moderado,114.5,114.5,1.0,0
577,True,14,Apartamento,1,Ineficiente,41.21428571428572,577.0,14.0,1
317,True,4,Casa,5,Moderado,79.25,63.4,0.8,1
173,True,9,Casa,5,Eficiente,19.22222222222222,34.6,1.8,1
417,False,6,Apartamento,7,Moderado,69.5,59.57142857142857,0.8571428571428571,0
250,False,10,Casa,7,Eficiente,25.0,35.714285714285715,1.4285714285714286,0
685,True,10,Apartamento,6,Ineficiente,68.5,114.16666666666669,1.6666666666666667,1
646,True,9,Apartamento,8,Ineficiente,71.77777777777777,80.75,1.125,1
546,True,12,Casa,2,Ineficiente,45.5,273.0,6.0,1
222,False,11,Comércio,7,Moderado,20.181818181818183,31.714285714285715,1.5714285714285714,0
280,True,6,Apartamento,10,Moderado,46.66666666666666,28.0,0.6,1
259,False,9,Apartamento,7,Eficiente,28.77777777777778,37.0,1.2857142857142858,0
443,False,12,Apartamento,4,Moderado,36.91666666666666,110.75,3.0,0
558,False,12,Apartamento,10,Ineficiente,46.5,55.8,1.2,0
644,True,17,Casa,2,Ineficiente,37.88235294117647,322.0,8.5,1
550,True,14,Casa,4,Ineficiente,39.285714285714285,137.5,3.5,1
463,True,3,Apartamento,4,Ineficiente,154.33333333333334,115.75,0.75,1
496,True,6,Casa,6,Ineficiente,82.66666666666667,82.66666666666667,1.0,1
387,True,4,Casa,7,Moderado,96.75,55.285714285714285,0.5714285714285714,1
446,False,11,Apartamento,3,Moderado,40.54545454545455,148.66666666666666,3.6666666666666665,0
80,True,7,Apartamento,10,Moderado,11.428571428571429,8.0,0.7,1
123,True,5,Casa,1,Eficiente,24.6,123.0,5.0,1
177,True,6,Casa,3,Eficiente,29.5,59.0,2.0,1
344,True,8,Casa,9,Moderado,43.0,38.22222222222222,0.8888888888888888,1
219,False,12,Casa,1,Eficiente,18.25,219.0,12.0,0
560,True,3,Casa,8,Ineficiente,186.66666666666663,70.0,0.375,1
316,True,9,Casa,2,Moderado,35.111111111111114,158.0,4.5,1
151,False,10,Comércio,6,Eficiente,15.1,25.166666666666668,1.6666666666666667,0
269,True,9,Apartamento,3,Eficiente,29.88888888888889,89.66666666666667,3.0,1
347,True,9,Casa,7,Moderado,38.55555555555556,49.57142857142857,1.2857142857142858,1
400,True,11,Casa,2,Moderado,36.36363636363637,200.0,5.5,1
186,True,15,Apartamento,4,Moderado,12.4,46.5,3.75,1
311,True,6,Casa,10,Moderado,51.833333333333336,31.1,0.6,1
121,True,16,Apartamento,9,Moderado,7.5625,13.444444444444445,1.7777777777777777,1
218,False,9,Comércio,6,Eficiente,24.22222222222222,36.333333333333336,1.5,0
694,True,11,Apartamento,4,Ineficiente,63.09090909090909,173.5,2.75,1
352,False,17,Casa,2,Moderado,20.705882352941178,176.0,8.5,0
560,False,7,Apartamento,10,Ineficiente,80.0,56.0,0.7,0
495,True,4,Comércio,9,Ineficiente,123.75,55.0,0.4444444444444444,1
585,True,17,Apartamento,4,Ineficiente,34.411764705882355,146.25,4.25,1
503,True,7,Apartamento,9,Ineficiente,71.85714285714286,55.888888888888886,0.7777777777777778,1
